Teil;TA;Bezeichnung1;Bezeichnung2;Bezeichnung3;Bezeichnung4;RMNr;Aktivität;rMenge;Sollte;Istte;ZEte;IstteSek;Solltr;Isttr;ZEtr;Zustand;Isttesn;IstteSollte;IsttrSolltr
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;57353;KK-S507-75-AA-001;30;1.350,00;1.056,00;Sek;1056;10;0,12;Min;nein;35,2;78%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;57477;KK-S507-75-AA-001;30;1.350,00;2.732,00;Sek;2732;10;0;Min;nein;91,1;202%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;57832;KK-S507-75-AA-001;30;1.350,00;1.175,00;Sek;1175;10;0,13;Min;nein;39,2;87%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58025;KK-S507-75-AA-001;30;1.350,00;1.074,00;Sek;1074;10;0,12;Min;nein;35,8;80%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58368;KK-S507-75-AA-001;24;1.080,00;1.336,00;Sek;1336;10;0;Min;nein;55,7;124%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58392;KK-S507-75-AA-001;15;675;669;Sek;669;10;0,12;Min;nein;44,6;99%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58579;KK-S507-75-AA-001;12;540;526;Sek;526;10;0,13;Min;nein;43,8;97%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58815;KK-S507-75-AA-001;30;1.350,00;1.899,00;Sek;1899;10;0,13;Min;nein;63,3;141%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58975;KK-S507-75-AA-001;96;4.320,00;5.367,00;Sek;5367;10;1,2;Min;nein;55,9;124%;12%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;59088;KK-S507-75-AA-001;30;1.350,00;1.898,00;Sek;1898;10;0,12;Min;nein;63,3;141%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;59253;KK-S507-75-AA-001;204;9.180,00;7.988,00;Sek;7988;10;0,12;Min;nein;39,2;87%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;59299;KK-S507-75-AA-001;60;2.700,00;2.444,00;Sek;2444;10;8,96;Min;nein;40,7;91%;90%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;59598;KK-S507-75-AA-001;60;2.700,00;2.192,00;Sek;2192;10;0;Min;nein;36,5;81%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;60127;KK-S507-75-AA-001;42;1.890,00;2.232,00;Sek;2232;10;0,12;Min;nein;53,1;118%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;60981;KK-S507-75-AA-001;120;5.400,00;5.913,00;Sek;5913;10;0,13;Min;nein;49,3;110%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;61200;KK-S507-75-AA-001;36;1.620,00;1.372,00;Sek;1372;10;0;Min;nein;38,1;85%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;61536;KK-S507-75-AA-001;36;1.620,00;1.399,00;Sek;1399;10;0,45;Min;nein;38,9;86%;5%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;62275;KK-S507-75-AA-001;165;7.425,00;8.037,00;Sek;8037;10;0,22;Min;nein;48,7;108%;2%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;62727;KK-S507-75-AA-001;30;1.350,00;12;Sek;12;10;0;Min;nein;0,4;1%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;62893;KK-S507-75-AA-001;162;7.290,00;3.863,00;Sek;3863;10;0,13;Min;nein;23,8;53%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63290;KK-S507-75-AA-001;111;4.995,00;10.134,00;Sek;10134;10;0,13;Min;nein;91,3;203%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63627;KK-S507-75-AA-001;180;8.100,00;7.331,00;Sek;7331;10;0,1;Min;nein;40,7;91%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63827;KK-S507-75-AA-001;36;1.620,00;1.339,00;Sek;1339;10;0;Min;nein;37,2;83%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64223;KK-S507-75-AA-001;12;540;857;Sek;857;10;0;Min;nein;71,4;159%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64224;KK-S507-75-AA-001;3;135;240;Sek;240;10;0;Min;nein;80,0;178%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64321;KK-S507-75-AA-001;120;5.400,00;4.433,00;Sek;4433;10;0,12;Min;nein;36,9;82%;1%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64706;KK-S507-75-AA-001;9;405;485;Sek;485;10;0;Min;nein;53,9;120%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64707;KK-S507-75-AA-001;51;2.295,00;2.511,00;Sek;2511;10;0;Min;nein;49,2;109%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65260;KK-S507-75-AA-001;51;2.295,00;2.899,00;Sek;2899;10;0;Min;nein;56,8;126%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65453;KK-S507-75-AA-001;60;2.700,00;1.983,00;Sek;1983;10;0;Min;nein;33,1;73%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65509;KK-S507-75-AA-001;81;3.645,00;2.749,00;Sek;2749;10;0;Min;nein;33,9;75%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65691;KK-S507-75-AA-001;60;2.700,00;10;Sek;10;10;0;Min;nein;0,2;0%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65847;KK-S507-75-AA-001;30;1.350,00;1.178,00;Sek;1178;10;0;Min;nein;39,3;87%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65848;KK-S507-75-AA-001;60;2.700,00;2.601,00;Sek;2601;10;0;Min;nein;43,4;96%;0%
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;44844;KK-S507-75-AA-001;60;2.700,00;1.932,00;Sek;1932;0;0,12;Min;nein;32,2;72%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45002;KK-S507-75-AA-001;120;5.400,00;5.356,00;Sek;5356;0;0;Min;nein;44,6;99%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45274;KK-S507-75-AA-001;24;1.080,00;1.303,00;Sek;1303;0;0,1;Min;nein;54,3;121%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45519;KK-S507-75-AA-001;18;810;860;Sek;860;0;0,12;Min;nein;47,8;106%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45771;KK-S507-75-AA-001;60;2.700,00;2.593,00;Sek;2593;0;0,17;Min;nein;43,2;96%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46388;KK-S507-75-AA-001;24;1.080,00;1.234,00;Sek;1234;0;0,15;Min;nein;51,4;114%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46514;KK-S507-75-AA-001;30;1.350,00;2.067,00;Sek;2067;0;0,17;Min;nein;68,9;153%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46752;KK-S507-75-AA-001;6;270;864;Sek;864;0;0,12;Min;nein;144,0;320%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46849;KK-S507-75-AA-001;96;4.320,00;4.789,00;Sek;4789;0;0,38;Min;nein;49,9;111%;#DIV/0!
KK-S507-75-AA-001;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46980;KK-S507-75-AA-001;20;900;2.065,00;Sek;2065;0;0,33;Min;nein;103,3;229%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;43167;KK-S507-75-AA-006;30;1.350,00;811;Sek;811;0;0;Min;nein;27,0;60%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;43647;KK-S507-75-AA-006;30;1.350,00;2.281,00;Sek;2281;0;0,12;Min;nein;76,0;169%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;44193;KK-S507-75-AA-006;42;1.890,00;1.428,00;Sek;1428;0;0;Min;nein;34,0;76%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;44845;KK-S507-75-AA-006;30;1.350,00;956;Sek;956;0;0,13;Min;nein;31,9;71%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;47448;KK-S507-75-AA-006;140;6.300,00;4.164,00;Sek;4164;10;0,27;Min;nein;29,7;66%;3%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;47923;KK-S507-75-AA-006;30;1.350,00;1.431,00;Sek;1431;10;0,12;Min;nein;47,7;106%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;49028;KK-S507-75-AA-006;30;1.350,00;1.093,00;Sek;1093;10;0;Min;nein;36,4;81%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;49116;KK-S507-75-AA-006;60;2.700,00;1.619,00;Sek;1619;10;0,12;Min;nein;27,0;60%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;50178;KK-S507-75-AA-006;69;3.195,00;1.695,00;Sek;1695;10;0,1;Min;nein;24,6;53%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;50960;KK-S507-75-AA-006;39;1.755,00;967;Sek;967;10;0,15;Min;nein;24,8;55%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;51274;KK-S507-75-AA-006;58;2.610,00;2.826,00;Sek;2826;10;0;Min;nein;48,7;108%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;52003;KK-S507-75-AA-006;2;90;1.430,00;Sek;1430;10;0;Min;nein;715,0;1589%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;53068;KK-S507-75-AA-006;48;2.160,00;3.047,00;Sek;3047;10;0,13;Min;nein;63,5;141%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;53520;KK-S507-75-AA-006;60;2.700,00;2.179,00;Sek;2179;10;0,17;Min;nein;36,3;81%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;54336;KK-S507-75-AA-006;60;2.700,00;3.901,00;Sek;3901;10;0;Min;nein;65,0;144%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;54573;KK-S507-75-AA-006;60;2.700,00;3.187,00;Sek;3187;10;0,15;Min;nein;53,1;118%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;55341;KK-S507-75-AA-006;48;2.160,00;2.332,00;Sek;2332;10;0,15;Min;nein;48,6;108%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;56211;KK-S507-75-AA-006;60;2.700,00;2.141,00;Sek;2141;10;0,13;Min;nein;35,7;79%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;56588;KK-S507-75-AA-006;78;3.510,00;2.068,00;Sek;2068;10;0;Min;nein;26,5;59%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;56924;KK-S507-75-AA-006;72;3.240,00;2.266,00;Sek;2266;10;0,13;Min;nein;31,5;70%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;57670;KK-S507-75-AA-006;36;1.620,00;1.072,00;Sek;1072;10;0,13;Min;nein;29,8;66%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58580;KK-S507-75-AA-006;42;1.890,00;1.486,00;Sek;1486;10;0,13;Min;nein;35,4;79%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;58976;KK-S507-75-AA-006;42;1.890,00;2.716,00;Sek;2716;10;0,13;Min;nein;64,7;144%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;59254;KK-S507-75-AA-006;99;4.455,00;2.997,00;Sek;2997;10;0,13;Min;nein;30,3;67%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;60240;KK-S507-75-AA-006;48;2.160,00;1.924,00;Sek;1924;10;0,15;Min;nein;40,1;89%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;60982;KK-S507-75-AA-006;66;2.970,00;409;Sek;409;10;0,15;Min;nein;6,2;14%;2%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;62276;KK-S507-75-AA-006;60;2.700,00;136;Sek;136;10;0,1;Min;nein;2,3;5%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;62894;KK-S507-75-AA-006;69;3.105,00;1.571,00;Sek;1571;10;0;Min;nein;22,8;51%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63291;KK-S507-75-AA-006;54;2.430,00;2.079,00;Sek;2079;10;0,08;Min;nein;38,5;86%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63628;KK-S507-75-AA-006;90;4.050,00;2.217,00;Sek;2217;10;0;Min;nein;24,6;55%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64708;KK-S507-75-AA-006;60;2.700,00;1.992,00;Sek;1992;10;0,12;Min;nein;33,2;74%;1%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64709;KK-S507-75-AA-006;18;810;705;Sek;705;10;0;Min;nein;39,2;87%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65261;KK-S507-75-AA-006;30;1.350,00;763;Sek;763;10;0;Min;nein;25,4;57%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65510;KK-S507-75-AA-006;42;1.890,00;1.116,00;Sek;1116;10;0;Min;nein;26,6;59%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65692;KK-S507-75-AA-006;15;675;1.356,00;Sek;1356;10;0;Min;nein;90,4;201%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65849;KK-S507-75-AA-006;45;2.025,00;2.172,00;Sek;2172;10;0;Min;nein;48,3;107%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65850;KK-S507-75-AA-006;30;1.350,00;1.211,00;Sek;1211;10;0;Min;nein;40,4;90%;0%
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45003;KK-S507-75-AA-006;60;2.700,00;2.660,00;Sek;2660;0;0;Min;nein;44,3;99%;#DIV/0!
KK-S507-75-AA-006;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46051;KK-S507-75-AA-006;30;1.350,00;901;Sek;901;0;0,1;Min;nein;30,0;67%;#DIV/0!
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;48436;KK-S507-75-AA-007;72;3.240,00;2.777,00;Sek;2777;10;0,12;Min;nein;38,6;86%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;50747;KK-S507-75-AA-007;36;1.620,00;1.978,00;Sek;1978;10;0,18;Min;nein;54,9;122%;2%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;50749;KK-S507-75-AA-007;6;270;242;Sek;242;10;0;Min;nein;40,3;90%;0%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;50961;KK-S507-75-AA-007;60;2.700,00;1.935,00;Sek;1935;10;0,13;Min;nein;32,3;72%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;51275;KK-S507-75-AA-007;30;1.350,00;1.176,00;Sek;1176;10;0;Min;nein;39,2;87%;0%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;51276;KK-S507-75-AA-007;24;1.080,00;970;Sek;970;10;0;Min;nein;40,4;90%;0%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;51554;KK-S507-75-AA-007;15;675;701;Sek;701;10;0,13;Min;nein;46,7;104%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;51706;KK-S507-75-AA-007;21;945;1.040,00;Sek;1040;10;0,12;Min;nein;49,5;110%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;53549;KK-S507-75-AA-007;24;1.080,00;725;Sek;725;10;0,12;Min;nein;30,2;67%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;54078;KK-S507-75-AA-007;30;1.350,00;4.775,00;Sek;4775;10;0,18;Min;nein;159,2;354%;2%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;55503;KK-S507-75-AA-007;6;270;358;Sek;358;10;0,18;Min;nein;59,7;133%;2%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;57833;KK-S507-75-AA-007;36;1.620,00;2.621,00;Sek;2621;10;0,1;Min;nein;72,8;162%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;60003;KK-S507-75-AA-007;42;1.890,00;2.974,00;Sek;2974;10;0,12;Min;nein;70,8;157%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;61201;KK-S507-75-AA-007;54;2.430,00;1.795,00;Sek;1795;10;0,12;Min;nein;33,2;74%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;63485;KK-S507-75-AA-007;39;1.755,00;3.479,00;Sek;3479;10;9,83;Min;nein;89,2;198%;98%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;64225;KK-S507-75-AA-007;30;1.350,00;1.786,00;Sek;1786;10;0,12;Min;nein;59,5;132%;1%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;65452;KK-S507-75-AA-007;60;2.700,00;26;Sek;26;10;0;Min;nein;0,4;1%;0%
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45275;KK-S507-75-AA-007;18;810;705;Sek;705;0;0;Min;nein;39,2;87%;#DIV/0!
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;45772;KK-S507-75-AA-007;30;1.350,00;3.868,00;Sek;3868;0;0,12;Min;nein;128,9;287%;#DIV/0!
KK-S507-75-AA-007;1;Kühlkörper S507 75mm bestückt;mit Elektronik und Schrauben;;;46850;KK-S507-75-AA-007;54;2.430,00;3.869,00;Sek;3869;0;0,12;Min;nein;71,6;159%;#DIV/0!
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;43009;KK vormontieren;220;2.200,00;23.055,00;Sek;23055;0;0;Min;nein;104,8;1048%;#DIV/0!
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;43269;KK vormontieren;55;550;2.251,00;Sek;2251;0;0;Min;nein;40,9;409%;#DIV/0!
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;43396;KK vormontieren;55;550;2.064,00;Sek;2064;0;0;Min;nein;37,5;375%;#DIV/0!
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;44239;KK vormontieren;110;1.100,00;6.120,00;Sek;6120;0;0;Min;nein;55,6;556%;#DIV/0!
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;47638;KK vormontieren;300;9.000,00;11.811,00;Sek;11811;10;0;Min;nein;39,4;131%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;48471;KK vormontieren;200;6.000,00;6.127,00;Sek;6127;10;10;Min;nein;30,6;102%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;49156;KK vormontieren;200;6.000,00;6.015,00;Sek;6015;10;0;Min;nein;30,1;100%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;50203;KK vormontieren;100;3.000,00;4.328,00;Sek;4328;10;10;Min;nein;43,3;144%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;51052;KK vormontieren;200;6.000,00;20.330,00;Sek;20330;10;0;Min;nein;101,7;339%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;51434;KK vormontieren;200;6.000,00;9.074,00;Sek;9074;10;10;Min;nein;45,4;151%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;52222;KK vormontieren;200;6.000,00;16.313,00;Sek;16313;10;0;Min;nein;81,6;272%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;52391;KK vormontieren;200;6.000,00;16.443,00;Sek;16443;10;0;Min;nein;82,2;274%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;54135;KK vormontieren;100;3.000,00;3.546,00;Sek;3546;10;10;Min;nein;35,5;118%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;54501;KK vormontieren;100;3.000,00;2.574,00;Sek;2574;10;10;Min;nein;25,7;86%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;55296;KK vormontieren;100;3.000,00;3.947,00;Sek;3947;10;10;Min;nein;39,5;132%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;56255;KK vormontieren;200;6.000,00;7.211,00;Sek;7211;10;0;Min;nein;36,1;120%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;56877;KK vormontieren;100;3.000,00;1.624,00;Sek;1624;10;0;Min;nein;16,2;54%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;56961;KK vormontieren;100;3.000,00;2.798,00;Sek;2798;10;0;Min;nein;28,0;93%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;57355;KK vormontieren;100;3.000,00;4.894,00;Sek;4894;10;0;Min;nein;48,9;163%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;57894;KK vormontieren;100;3.000,00;5.649,00;Sek;5649;10;0;Min;nein;56,5;188%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;59029;KK vormontieren;100;3.000,00;5.362,00;Sek;5362;10;10;Min;nein;53,6;179%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;59153;KK vormontieren;200;6.000,00;10.423,00;Sek;10423;10;10;Min;nein;52,1;174%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;59313;KK vormontieren;100;3.000,00;2.534,00;Sek;2534;10;0;Min;nein;25,3;84%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;59607;KK vormontieren;100;3.000,00;2.643,00;Sek;2643;10;0;Min;nein;26,4;88%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;60796;KK vormontieren;100;3.000,00;5.641,00;Sek;5641;10;0;Min;nein;56,4;188%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;61167;KK vormontieren;100;3.000,00;3.028,00;Sek;3028;10;10;Min;nein;30,3;101%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;61979;KK vormontieren;100;3.000,00;3.112,00;Sek;3112;10;0;Min;nein;31,1;104%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;62342;KK vormontieren;100;3.000,00;3.225,00;Sek;3225;10;10;Min;nein;32,3;108%;100%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;62969;KK vormontieren;200;6.000,00;6.596,00;Sek;6596;10;0;Min;nein;33,0;110%;0%
KK-S507-75-AB;1;Kühlkörper S507 75mm;mit Madenschrauben und SIL;;;63192;KK vormontieren;200;6.000,00;6.593,00;Sek;6593;10;0;Min;nein;33,0;110%;0%
